millis,display_altitude_ft,raw_altitude_ft,vario_mps,temp_f,humidity_pct,gps_fix,latitude,longitude,gps_altitude_m,gps_speed_kmph,gps_sats_used,gps_sats_seen,gps_hdop,battery_voltage,battery_percent
7191221,6.97,-209.52,0.02,76.2,41.1,1,26.806806,-80.273827,7.80,0.30,12,9,0.58,,
7196247,7.02,-209.47,0.01,76.1,41.1,1,26.806803,-80.273826,7.90,0.17,12,9,0.58,,
7201277,7.02,-209.44,0.01,76.1,41.1,1,26.806801,-80.273824,8.20,0.41,12,9,0.58,,
7206296,7.08,-209.44,-0.00,76.1,41.0,1,26.806801,-80.273823,8.40,0.44,12,4,0.64,,
7211329,7.16,-209.33,0.01,76.1,40.9,1,26.806801,-80.273822,8.70,0.13,12,4,0.68,,
7216365,7.21,-209.26,0.02,76.1,41.0,1,26.806799,-80.273822,8.90,0.06,12,4,0.62,,
7221387,7.28,-209.22,0.00,76.1,40.9,1,26.806801,-80.273824,9.10,0.11,12,3,0.64,,
7226427,7.31,-209.19,0.01,76.1,40.9,1,26.806801,-80.273824,9.00,0.07,12,2,0.60,,
7231469,7.35,-209.17,0.00,76.1,40.8,1,26.806801,-80.273825,9.30,0.28,12,2,0.63,,
7236501,7.40,-209.10,0.01,76.1,40.8,1,26.806804,-80.273824,9.60,0.19,12,1,0.63,,
7241515,7.47,-209.04,-0.00,76.1,40.8,1,26.806806,-80.273824,10.50,0.22,12,8,0.62,,
7246555,7.51,-209.01,-0.00,76.2,40.7,1,26.806805,-80.273824,10.60,0.31,12,3,0.59,,
7251555,7.57,-208.94,0.01,76.1,40.7,1,26.806804,-80.273823,10.70,0.07,12,3,0.56,,
7256593,7.62,-208.88,0.00,76.2,40.7,1,26.806803,-80.273823,10.70,0.20,12,8,0.57,,
7261623,7.61,-208.91,0.00,76.2,40.6,1,26.806802,-80.273823,10.50,0.35,12,4,0.56,,
7266652,7.66,-208.85,0.00,76.2,40.3,1,26.806802,-80.273823,10.00,0.09,12,4,0.58,,
7271687,7.73,-208.75,0.01,76.1,40.5,1,26.806804,-80.273823,10.30,0.20,12,9,0.59,,
7276713,7.79,-208.67,0.01,76.2,40.5,1,26.806807,-80.273824,10.80,0.31,12,9,0.58,,
7281740,7.89,-208.62,0.01,76.2,40.5,1,26.806808,-80.273822,10.30,0.00,12,9,0.60,,
7286777,7.96,-208.53,0.02,76.1,40.4,1,26.806809,-80.273819,10.10,0.13,12,9,0.58,,
7291804,8.01,-208.52,-0.01,76.1,40.3,1,26.806811,-80.273817,9.90,0.11,12,10,0.63,,
7296827,8.07,-208.45,0.01,76.1,40.4,1,26.806815,-80.273815,9.50,0.15,12,4,0.67,,
7301843,8.10,-208.42,0.01,76.1,40.3,1,26.806817,-80.273813,8.90,0.07,12,4,0.63,,
7306866,8.13,-208.35,0.01,76.1,40.2,1,26.806822,-80.273809,8.40,0.20,12,8,0.63,,
7311867,8.16,-208.37,-0.01,76.1,40.3,1,26.806823,-80.273808,8.00,0.31,12,9,0.63,,
7316875,8.19,-208.32,0.00,76.1,40.2,1,26.806818,-80.273807,7.10,0.30,12,9,0.60,,
7321916,8.20,-208.30,-0.01,76.0,40.2,1,26.806815,-80.273808,7.00,0.26,12,4,0.62,,
7326960,8.24,-208.28,-0.01,76.1,40.1,1,26.806811,-80.273809,6.90,0.19,12,8,0.66,,
7331993,8.32,-208.18,0.00,76.1,40.1,1,26.806809,-80.273813,7.00,0.39,12,1,0.60,,
7337030,8.37,-208.15,-0.01,76.1,40.1,1,26.806808,-80.273816,7.60,0.15,12,2,0.59,,
7342051,8.44,-208.04,0.01,76.1,40.1,1,26.806808,-80.273819,8.30,0.04,12,3,0.59,,
7347061,8.51,-207.97,0.02,76.0,40.1,1,26.806807,-80.273820,8.60,0.39,12,2,0.61,,
7352061,8.51,-208.00,0.00,76.0,40.0,1,26.806807,-80.273821,8.30,0.44,12,2,0.62,,
7357061,8.58,-207.96,-0.01,76.1,40.0,1,26.806806,-80.273817,7.10,0.30,12,9,0.58,,
7362063,8.66,-207.83,0.01,76.0,39.9,1,26.806804,-80.273816,6.10,0.30,12,2,0.60,,
7367086,8.69,-207.83,0.00,76.1,40.0,1,26.806806,-80.273818,6.60,0.24,12,2,0.56,,
7372089,8.70,-207.83,-0.01,76.1,39.9,1,26.806805,-80.273822,7.10,0.00,12,8,0.58,,
7377089,8.73,-207.78,-0.00,76.0,39.8,1,26.806800,-80.273823,7.40,0.56,12,2,0.63,,
7382112,8.75,-207.80,-0.01,76.1,39.8,1,26.806804,-80.273821,7.90,0.17,12,2,0.62,,
7387128,8.84,-207.67,-0.00,76.1,39.7,1,26.806805,-80.273824,7.80,0.44,12,2,0.60,,
7392168,8.84,-207.65,-0.00,76.1,39.8,1,26.806805,-80.273826,7.70,0.19,12,2,0.60,,
7397190,8.85,-207.68,-0.01,76.1,39.7,1,26.806806,-80.273826,7.00,0.26,12,2,0.57,,
7402215,8.90,-207.62,0.00,76.1,39.6,1,26.806802,-80.273825,5.50,0.15,12,3,0.60,,
7407252,8.95,-207.56,0.00,76.1,39.6,1,26.806799,-80.273824,4.40,0.20,12,3,0.60,,
7412297,9.04,-207.47,0.01,76.0,39.5,1,26.806797,-80.273825,3.70,0.76,12,2,0.60,,
7417334,9.08,-207.40,0.00,76.1,39.6,1,26.806796,-80.273826,2.90,0.22,12,1,0.62,,
7422361,9.10,-207.41,-0.01,76.0,39.6,1,26.806791,-80.273828,2.40,0.28,12,11,0.77,,
7427379,9.13,-207.33,0.02,76.0,39.6,1,26.806788,-80.273827,0.60,0.09,12,11,0.73,,
7432379,9.12,-207.40,0.00,76.0,39.5,1,26.806783,-80.273824,-0.80,0.41,12,8,0.71,,
7437389,9.15,-207.37,0.00,76.1,39.5,1,26.806778,-80.273822,-1.70,0.26,12,8,0.66,,
7442415,9.19,-207.30,0.00,76.0,39.5,1,26.806774,-80.273822,-2.10,0.22,12,1,0.63,,
7447436,9.21,-207.29,-0.01,76.0,39.4,1,26.806771,-80.273823,-2.30,0.15,12,1,0.60,,
7452467,9.25,-207.24,-0.00,76.0,39.5,1,26.806768,-80.273822,-2.60,0.83,12,10,0.66,,
7457500,9.28,-207.23,-0.00,76.0,39.4,1,26.806772,-80.273822,-2.20,0.46,12,8,0.70,,
7462533,9.26,-207.25,-0.00,76.0,39.4,1,26.806772,-80.273821,-2.30,0.07,12,3,0.68,,
7467559,9.29,-207.21,0.00,76.0,39.4,1,26.806764,-80.273819,-2.80,0.33,12,2,0.71,,
7472579,9.29,-207.25,-0.01,75.9,39.4,1,26.806758,-80.273818,-3.00,0.35,12,10,0.64,,
7477609,9.31,-207.20,-0.01,75.9,39.4,1,26.806754,-80.273817,-3.30,0.22,12,2,0.66,,
7482635,9.33,-207.13,0.02,75.9,39.3,1,26.806757,-80.273816,-3.00,0.19,12,2,0.72,,
7487656,9.37,-207.15,-0.01,75.9,39.3,1,26.806761,-80.273814,-2.70,0.00,12,10,0.71,,
7492656,9.39,-207.11,0.01,75.9,39.2,1,26.806763,-80.273810,-2.80,0.20,12,10,0.80,,
7497657,9.39,-207.14,-0.00,76.0,39.2,1,26.806766,-80.273808,-2.50,0.07,12,10,0.66,,
7502668,9.41,-207.12,-0.01,75.9,39.2,1,26.806770,-80.273807,-2.30,0.06,12,2,0.61,,
7507689,9.41,-207.12,-0.00,75.9,39.1,1,26.806774,-80.273809,-1.80,0.33,12,2,0.70,,
7512727,9.39,-207.12,-0.00,75.9,39.2,1,26.806774,-80.273808,-1.70,0.19,12,2,0.61,,
7517727,9.38,-207.10,-0.00,75.9,39.1,1,26.806777,-80.273808,-1.70,0.13,12,3,0.62,,
7522729,9.39,-207.10,-0.00,75.9,39.1,1,26.806784,-80.273810,-1.10,0.19,12,2,0.59,,
7527762,9.38,-207.13,-0.01,76.0,39.1,1,26.806789,-80.273811,-0.60,0.19,12,2,0.57,,
7532790,9.38,-207.13,0.00,75.9,39.1,1,26.806791,-80.273812,0.00,0.20,12,2,0.57,,
7537823,9.36,-207.15,-0.00,75.9,39.0,1,26.806793,-80.273812,0.90,0.19,12,2,0.57,,
7542853,9.34,-207.19,-0.01,75.9,39.0,1,26.806799,-80.273812,3.00,0.06,12,2,0.62,,
7547876,9.34,-207.19,-0.01,75.9,39.0,1,26.806803,-80.273812,4.10,0.15,12,2,0.58,,
7552876,9.35,-207.15,0.00,76.0,38.9,1,26.806803,-80.273811,4.70,0.24,12,10,0.60,,
7557876,9.33,-207.16,-0.01,75.9,39.0,1,26.806802,-80.273810,5.70,0.09,12,2,0.65,,
7562892,9.36,-207.14,-0.00,76.0,38.9,1,26.806802,-80.273810,6.60,0.06,12,2,0.65,,
7567932,9.35,-207.14,0.01,75.9,38.9,1,26.806802,-80.273810,7.10,0.39,12,2,0.57,,
7572932,9.36,-207.13,-0.00,75.9,38.9,1,26.806802,-80.273811,7.80,0.31,12,8,0.56,,
7577945,9.32,-207.17,0.01,75.9,38.9,1,26.806802,-80.273812,8.30,0.37,12,3,0.60,,
7582982,9.25,-207.27,-0.00,75.8,38.9,1,26.806802,-80.273812,8.80,0.30,12,4,0.56,,
7588005,9.21,-207.30,0.00,75.9,38.9,1,26.806802,-80.273814,8.80,0.39,12,8,0.57,,
7593033,9.18,-207.32,0.00,75.9,38.8,1,26.806801,-80.273815,9.40,0.24,12,2,0.59,,
7598061,9.14,-207.35,0.00,75.9,38.8,1,26.806800,-80.273816,10.00,0.30,12,3,0.60,,
7603062,9.13,-207.35,0.00,75.9,38.8,1,26.806801,-80.273815,10.60,0.20,12,9,0.57,,
7608062,9.10,-207.39,-0.00,75.8,38.8,1,26.806800,-80.273814,10.70,0.35,12,9,0.58,,
7613076,9.11,-207.38,0.01,75.8,38.7,1,26.806800,-80.273812,10.80,0.17,12,10,0.56,,
7618087,9.05,-207.47,-0.01,75.8,38.7,1,26.806801,-80.273813,10.40,0.02,12,8,0.60,,
7623102,9.02,-207.52,-0.01,75.8,38.6,1,26.806801,-80.273812,10.70,0.46,12,2,0.58,,
7628138,8.97,-207.55,-0.00,75.8,38.6,1,26.806802,-80.273811,10.50,0.39,12,2,0.65,,
7633176,8.93,-207.56,0.01,75.8,38.6,1,26.806803,-80.273812,10.20,0.15,12,2,0.60,,
7638212,8.93,-207.57,0.00,75.9,38.7,1,26.806804,-80.273814,9.40,0.13,12,8,0.57,,
7643242,8.91,-207.59,0.01,75.9,38.6,1,26.806802,-80.273817,8.80,0.37,12,2,0.60,,
7648259,8.87,-207.65,0.00,75.8,38.6,1,26.806801,-80.273818,8.50,0.11,12,2,0.62,,
7653300,8.80,-207.71,-0.01,75.8,38.5,1,26.806800,-80.273819,8.60,0.30,12,8,0.63,,
7658327,8.82,-207.65,0.01,75.8,38.6,1,26.806803,-80.273818,8.90,0.15,12,2,0.62,,
7663355,8.77,-207.74,-0.00,75.8,38.5,1,26.806802,-80.273819,9.10,0.09,12,2,0.60,,
7668355,8.78,-207.67,0.02,75.8,38.5,1,26.806799,-80.273820,9.00,0.24,12,10,0.54,,
7673373,8.73,-207.77,0.00,75.7,38.4,1,26.806798,-80.273818,8.40,0.06,12,11,0.58,,
7678407,8.68,-207.87,-0.02,75.8,38.4,1,26.806795,-80.273817,8.20,0.11,12,2,0.57,,
7683455,8.66,-207.85,0.00,75.8,38.5,1,26.806793,-80.273818,7.50,0.07,12,10,0.64,,
7688488,8.65,-207.85,0.01,75.8,38.4,1,26.806793,-80.273817,7.40,0.30,12,10,0.61,,
7693527,8.61,-207.89,-0.00,75.7,38.5,1,26.806793,-80.273818,7.10,0.11,12,2,0.60,,
7698572,8.57,-207.93,-0.00,75.8,38.4,1,26.806794,-80.273818,6.60,0.17,12,2,0.60,,
7703597,8.55,-207.94,0.01,75.8,38.4,1,26.806794,-80.273820,6.00,0.06,12,8,0.59,,
7708614,8.52,-208.01,-0.01,75.8,38.4,1,26.806797,-80.273820,6.30,0.33,12,1,0.59,,
7713637,8.47,-208.04,-0.01,75.8,38.4,1,26.806798,-80.273819,6.90,0.52,12,1,0.59,,
7718657,8.48,-208.02,0.01,75.8,38.3,1,26.806800,-80.273818,7.20,0.44,12,1,0.67,,
7723694,8.45,-208.09,-0.02,75.7,38.3,1,26.806798,-80.273817,6.90,0.13,12,8,0.69,,
7728697,8.44,-208.04,0.01,75.7,38.2,1,26.806794,-80.273815,6.20,0.37,12,1,0.65,,
7733737,8.41,-208.10,0.00,75.6,38.2,1,26.806792,-80.273813,5.60,0.20,12,1,0.57,,
7738763,8.37,-208.10,0.01,75.7,38.2,1,26.806793,-80.273812,6.20,0.11,12,11,0.61,,
7743785,8.36,-208.16,-0.01,75.7,38.2,1,26.806795,-80.273810,6.70,0.17,12,11,0.63,,
7748810,8.38,-208.11,0.00,75.6,38.2,1,26.806800,-80.273805,7.40,0.04,12,1,0.60,,
7753862,8.34,-208.16,-0.00,75.6,38.3,1,26.806801,-80.273801,7.00,0.06,12,1,0.60,,
7758863,8.33,-208.18,0.00,75.6,38.3,1,26.806805,-80.273799,7.60,0.26,12,11,0.60,,
7763863,8.28,-208.24,0.00,75.6,38.3,1,26.806805,-80.273796,7.30,0.17,12,2,0.60,,
7768875,8.23,-208.28,-0.00,75.6,38.3,1,26.806805,-80.273796,7.40,0.17,12,2,0.60,,
7773909,8.18,-208.33,-0.00,75.6,38.2,1,26.806804,-80.273797,7.20,0.31,12,2,0.59,,
7778945,8.16,-208.31,0.01,75.5,38.2,1,26.806804,-80.273798,7.30,0.30,12,3,0.61,,
7783983,8.09,-208.41,-0.00,75.6,38.2,1,26.806801,-80.273799,7.00,0.04,12,8,0.58,,
7788997,8.06,-208.45,-0.00,75.6,38.2,1,26.806797,-80.273801,6.00,0.17,12,2,0.59,,
7794020,8.09,-208.42,-0.00,75.6,38.2,1,26.806795,-80.273799,5.40,0.31,12,2,0.63,,
7799051,8.12,-208.36,0.01,75.6,38.1,1,26.806792,-80.273798,4.60,0.19,12,2,0.63,,
7804092,8.12,-208.40,0.00,75.6,38.1,1,26.806789,-80.273797,4.20,0.33,12,2,0.61,,
7809123,8.10,-208.37,0.01,75.6,38.1,1,26.806788,-80.273795,4.10,0.17,12,3,0.63,,
7814123,8.10,-208.43,-0.00,75.6,38.1,1,26.806786,-80.273793,4.20,0.33,12,4,0.66,,
7819123,8.09,-208.39,0.01,75.6,38.1,1,26.806785,-80.273792,4.50,0.26,12,2,0.65,,
7824150,8.11,-208.38,0.01,75.6,38.1,1,26.806784,-80.273792,4.60,0.37,12,2,0.71,,
7829180,8.09,-208.40,0.00,75.6,38.0,1,26.806782,-80.273793,4.60,0.39,12,2,0.75,,
7834217,8.08,-208.44,-0.01,75.6,38.0,1,26.806780,-80.273793,4.50,0.26,12,2,0.69,,
7839256,8.05,-208.45,-0.00,75.6,38.0,1,26.806779,-80.273793,4.60,0.19,12,2,0.75,,
7844295,8.05,-208.47,-0.00,75.6,38.0,1,26.806779,-80.273792,4.80,0.26,12,2,0.73,,
7849306,8.04,-208.45,0.00,75.6,38.0,1,26.806779,-80.273791,4.60,0.26,12,2,0.61,,
7854338,8.01,-208.52,-0.01,75.6,38.0,1,26.806778,-80.273791,4.00,0.19,12,8,0.82,,
7859364,8.04,-208.44,0.00,75.6,38.0,1,26.806777,-80.273792,3.40,0.13,12,3,0.82,,
7864400,8.05,-208.50,-0.02,75.6,38.0,1,26.806775,-80.273793,2.60,0.20,12,8,0.74,,
7869418,8.06,-208.43,-0.00,75.5,37.9,1,26.806777,-80.273793,1.50,0.07,12,8,0.65,,
7874451,8.04,-208.49,0.00,75.6,38.0,1,26.806782,-80.273795,1.70,0.28,12,2,0.68,,
7879491,8.02,-208.49,0.00,75.5,38.0,1,26.806786,-80.273797,2.00,0.19,12,2,0.68,,
7884529,7.98,-208.53,-0.00,75.5,37.9,1,26.806787,-80.273803,1.70,0.15,12,3,0.67,,
7889559,8.00,-208.53,-0.01,75.5,38.0,1,26.806788,-80.273803,1.10,0.19,12,3,0.71,,
7894580,8.00,-208.50,0.00,75.5,37.9,1,26.806791,-80.273803,0.40,0.33,12,3,0.64,,
7899613,8.02,-208.45,0.01,75.5,37.9,1,26.806795,-80.273801,-0.10,0.06,12,7,0.60,,
7904634,8.05,-208.46,0.01,75.5,37.9,1,26.806797,-80.273799,-0.20,0.09,12,3,0.64,,
7909668,8.05,-208.48,-0.00,75.5,37.8,1,26.806798,-80.273799,-0.20,0.17,12,2,0.64,,
7914695,8.05,-208.43,0.01,75.5,37.8,1,26.806798,-80.273801,-0.10,0.20,12,2,0.76,,
7919731,8.06,-208.46,-0.01,75.5,37.9,1,26.806797,-80.273800,-0.30,0.22,12,3,0.66,,
7924771,8.09,-208.42,-0.00,75.5,37.9,1,26.806798,-80.273801,0.00,0.19,12,3,0.77,,
7929803,8.07,-208.45,0.01,75.5,37.8,1,26.806798,-80.273803,0.60,0.17,12,3,0.72,,
7934803,8.05,-208.47,-0.01,75.4,37.8,1,26.806800,-80.273805,1.50,0.07,12,3,0.62,,
7939805,8.07,-208.44,-0.00,75.4,37.9,1,26.806801,-80.273807,2.60,0.07,12,3,0.68,,
7944815,8.09,-208.43,0.01,75.4,37.8,1,26.806799,-80.273810,2.80,0.00,12,3,0.65,,
7949856,8.11,-208.39,0.00,75.5,37.8,1,26.806798,-80.273812,3.00,0.19,12,3,0.69,,
7954889,8.15,-208.37,0.01,75.5,37.8,1,26.806798,-80.273812,3.00,0.28,12,7,0.69,,
7959908,8.11,-208.41,-0.01,75.4,37.7,1,26.806797,-80.273814,3.50,0.13,12,3,0.65,,
7964922,8.13,-208.39,-0.01,75.4,37.7,1,26.806798,-80.273815,4.20,0.46,12,3,0.68,,
7969922,8.15,-208.37,-0.00,75.5,37.7,1,26.806798,-80.273815,4.30,0.20,12,10,0.65,,
7974957,8.14,-208.38,-0.01,75.5,37.8,1,26.806798,-80.273815,4.50,0.19,12,4,0.73,,
7979994,8.19,-208.34,0.00,75.4,37.7,1,26.806798,-80.273815,4.60,0.09,12,6,0.64,,
7985034,8.18,-208.37,-0.01,75.5,37.8,1,26.806800,-80.273814,4.60,0.07,12,4,0.73,,
7990065,8.21,-208.31,-0.00,75.5,37.6,1,26.806801,-80.273814,4.40,0.19,12,3,0.64,,
7995086,8.24,-208.23,0.01,75.4,37.7,1,26.806803,-80.273814,4.20,0.13,12,7,0.61,,
8000119,8.26,-208.19,0.02,75.4,37.7,1,26.806803,-80.273814,4.20,0.06,12,3,0.61,,
8005155,8.29,-208.23,0.01,75.4,37.7,1,26.806804,-80.273813,4.10,0.22,12,3,0.60,,
8010180,8.32,-208.23,-0.00,75.4,37.7,1,26.806804,-80.273813,4.50,0.19,12,3,0.62,,
8015208,8.34,-208.19,-0.01,75.5,37.6,1,26.806806,-80.273813,4.90,0.07,12,3,0.66,,
8020252,8.36,-208.16,-0.01,75.4,37.7,1,26.806807,-80.273812,5.50,0.24,12,3,0.65,,
8025286,8.42,-208.05,-0.00,75.4,37.6,1,26.806810,-80.273812,6.00,0.44,12,11,0.62,,
8030286,8.44,-208.08,-0.01,75.5,37.7,1,26.806812,-80.273811,6.10,0.17,12,11,0.61,,
8035286,8.48,-208.04,0.01,75.4,37.6,1,26.806810,-80.273812,6.50,0.31,12,3,0.59,,
8040286,8.50,-208.01,-0.00,75.4,37.5,1,26.806810,-80.273813,6.60,0.37,12,2,0.57,,
8045301,8.49,-208.04,-0.00,75.5,37.5,1,26.806809,-80.273813,6.70,0.11,12,2,0.61,,
8050319,8.52,-207.97,0.01,75.4,37.5,1,26.806810,-80.273814,6.00,0.15,12,8,0.74,,
8055351,8.56,-207.88,0.02,75.5,37.5,1,26.806812,-80.273814,6.30,0.33,12,2,0.57,,
8060351,8.57,-207.94,-0.00,75.5,37.5,1,26.806813,-80.273815,6.20,0.43,12,8,0.60,,
8065351,8.57,-207.95,-0.01,75.5,37.4,1,26.806813,-80.273817,5.80,0.28,12,2,0.65,,
8070354,8.59,-207.91,0.01,75.5,37.4,1,26.806814,-80.273819,5.50,0.74,12,2,0.64,,
8075371,8.63,-207.87,0.01,75.5,37.5,1,26.806813,-80.273819,4.50,0.11,12,2,0.59,,
8080391,8.64,-207.88,-0.00,75.5,37.4,1,26.806810,-80.273820,4.20,0.24,12,3,0.60,,
8085417,8.68,-207.82,0.00,75.5,37.4,1,26.806807,-80.273819,4.00,0.19,12,3,0.63,,
8090423,8.72,-207.77,0.02,75.5,37.4,1,26.806806,-80.273819,3.10,0.07,12,2,0.63,,
8095459,8.71,-207.79,-0.01,75.4,37.4,1,26.806805,-80.273816,3.00,0.11,12,2,0.59,,
8100492,8.74,-207.79,-0.00,75.5,37.3,1,26.806806,-80.273816,2.50,0.26,12,2,0.59,,
8105509,8.75,-207.74,-0.00,75.4,37.3,1,26.806810,-80.273814,2.50,0.19,12,8,0.60,,
8110536,8.77,-207.71,0.01,75.5,37.4,1,26.806812,-80.273813,1.60,0.11,12,2,0.63,,
8115565,8.78,-207.77,-0.01,75.4,37.3,1,26.806813,-80.273810,1.90,0.28,12,2,0.58,,
8120600,8.78,-207.72,-0.00,75.4,37.3,1,26.806813,-80.273806,3.00,0.28,12,2,0.58,,
8125620,8.83,-207.64,0.01,75.5,37.3,1,26.806812,-80.273803,3.30,0.20,12,2,0.58,,
8130620,8.85,-207.64,0.01,75.4,37.4,1,26.806811,-80.273801,3.60,0.22,12,2,0.62,,
8135621,8.86,-207.62,0.01,75.4,37.3,1,26.806811,-80.273798,3.90,0.19,12,2,0.56,,
8140644,8.90,-207.62,-0.00,75.4,37.4,1,26.806811,-80.273797,3.60,0.09,12,2,0.61,,
8145646,8.88,-207.62,-0.01,75.4,37.5,1,26.806812,-80.273796,3.60,0.46,12,11,0.58,,
8150647,8.90,-207.59,-0.00,75.5,37.4,1,26.806815,-80.273793,3.20,0.09,12,2,0.57,,
8155655,8.92,-207.59,-0.01,75.4,37.5,1,26.806818,-80.273792,3.60,0.09,12,2,0.55,,
8160685,8.96,-207.54,0.00,75.3,37.6,1,26.806820,-80.273790,3.80,0.24,12,2,0.57,,
8165713,8.94,-207.59,-0.01,75.5,37.7,1,26.806822,-80.273789,4.20,0.04,12,2,0.61,,
8170744,8.99,-207.54,-0.00,75.4,37.7,1,26.806821,-80.273791,4.90,0.19,12,2,0.60,,
8175774,9.01,-207.47,0.01,75.4,37.7,1,26.806820,-80.273791,5.00,0.13,12,2,0.66,,
8180816,9.02,-207.46,0.01,75.4,37.8,1,26.806818,-80.273793,5.30,0.02,12,2,0.61,,
8185841,9.02,-207.47,0.01,75.4,37.8,1,26.806818,-80.273795,5.50,0.15,12,2,0.60,,
8190843,9.03,-207.52,-0.01,75.4,37.9,1,26.806818,-80.273792,6.40,0.20,12,2,0.60,,
8195845,9.03,-207.45,0.01,75.4,38.0,1,26.806818,-80.273791,6.80,0.24,12,2,0.56,,
8200881,9.08,-207.40,0.02,75.4,38.0,1,26.806820,-80.273791,7.10,0.20,12,2,0.58,,
8205909,9.08,-207.42,0.00,75.4,38.1,1,26.806822,-80.273790,6.90,0.15,12,2,0.61,,
8210910,9.10,-207.41,0.00,75.4,38.2,1,26.806820,-80.273791,6.60,0.17,12,11,0.59,,
8215930,9.12,-207.44,-0.01,75.4,38.2,1,26.806820,-80.273793,6.50,0.17,12,2,0.58,,
8220932,9.15,-207.38,-0.01,75.4,38.3,1,26.806822,-80.273794,6.50,0.19,12,2,0.58,,
8225932,9.15,-207.37,-0.00,75.4,38.4,1,26.806819,-80.273796,6.40,0.09,12,2,0.59,,
8230956,9.19,-207.32,-0.01,75.4,38.4,1,26.806817,-80.273797,6.50,0.09,12,2,0.56,,
8235983,9.21,-207.30,-0.00,75.4,38.5,1,26.806817,-80.273798,6.60,0.15,12,2,0.59,,
8241020,9.25,-207.25,0.01,75.4,38.7,1,26.806813,-80.273799,6.90,0.13,12,2,0.62,,
8246046,9.26,-207.25,0.00,75.4,38.6,1,26.806810,-80.273798,7.20,0.04,12,3,0.64,,
8251082,9.27,-207.22,-0.01,75.4,38.7,1,26.806807,-80.273796,7.40,0.17,12,11,0.58,,
8256110,9.26,-207.24,0.00,75.3,38.7,1,26.806806,-80.273797,7.70,0.26,12,8,0.62,,
8261134,9.27,-207.18,0.02,75.4,38.8,1,26.806803,-80.273798,7.80,0.06,12,2,0.61,,
8266170,9.27,-207.23,0.00,75.4,38.9,1,26.806801,-80.273798,8.00,0.24,12,2,0.61,,
8271170,9.30,-207.22,0.01,75.4,39.0,1,26.806802,-80.273800,8.30,0.26,12,2,0.61,,
8276189,9.32,-207.19,0.00,75.4,39.0,1,26.806802,-80.273803,8.80,0.26,12,2,0.66,,
8281239,9.32,-207.21,-0.02,75.3,39.1,1,26.806803,-80.273805,9.30,0.30,12,2,0.67,,
8286277,9.35,-207.16,0.00,75.3,39.2,1,26.806804,-80.273808,9.20,0.04,12,2,0.58,,
8291323,9.40,-207.13,0.00,75.3,39.2,1,26.806805,-80.273809,8.90,0.17,12,8,0.65,,
8296365,9.41,-207.07,0.01,75.3,39.3,1,26.806806,-80.273812,8.60,0.19,12,2,0.60,,
8301406,9.42,-207.12,-0.01,75.3,39.4,1,26.806807,-80.273814,8.00,0.20,12,2,0.64,,
8306444,9.44,-207.02,0.01,75.4,39.5,1,26.806808,-80.273816,8.10,0.37,12,2,0.68,,
8311488,9.47,-207.04,0.00,75.3,39.5,1,26.806806,-80.273817,8.10,0.07,12,3,0.66,,
8316522,9.51,-206.98,0.01,75.3,39.5,1,26.806803,-80.273819,8.30,0.20,12,8,0.68,,
8321573,9.55,-206.97,0.00,75.3,39.6,1,26.806799,-80.273819,8.10,0.13,12,8,0.65,,
8326605,9.60,-206.87,0.02,75.4,39.6,1,26.806797,-80.273820,7.70,0.31,12,11,0.58,,
8331605,9.60,-206.92,0.00,75.4,39.6,1,26.806797,-80.273822,8.00,0.09,12,3,0.66,,
8336605,9.63,-206.87,0.02,75.4,39.7,1,26.806791,-80.273821,8.20,0.31,12,2,0.63,,
8341629,9.63,-206.84,0.01,75.4,39.8,1,26.806786,-80.273820,8.20,0.06,12,2,0.66,,
8346671,9.64,-206.85,0.01,75.4,39.8,1,26.806786,-80.273820,8.90,0.26,12,2,0.66,,
8351702,9.68,-206.87,-0.00,75.4,39.9,1,26.806786,-80.273822,9.00,0.20,12,2,0.66,,
8356702,9.70,-206.78,0.01,75.3,39.9,1,26.806789,-80.273826,9.40,0.11,12,2,0.69,,
8361702,9.73,-206.77,0.00,75.4,39.9,1,26.806790,-80.273827,10.20,0.06,12,8,0.70,,
8366723,9.75,-206.74,0.00,75.4,39.9,1,26.806791,-80.273824,11.10,0.26,12,2,0.66,,
8371763,9.79,-206.72,0.01,75.4,39.9,1,26.806791,-80.273822,11.70,0.06,12,2,0.62,,
8376797,9.81,-206.66,0.01,75.4,40.0,1,26.806791,-80.273821,12.20,0.22,12,2,0.58,,
8381828,9.83,-206.68,-0.01,75.4,40.0,1,26.806792,-80.273819,13.20,0.11,12,3,0.59,,
8386860,9.87,-206.63,0.00,75.5,40.1,1,26.806794,-80.273820,14.60,0.24,12,3,0.71,,
8391866,9.89,-206.60,0.00,75.4,40.1,1,26.806794,-80.273823,15.50,0.15,12,2,0.72,,
8396901,9.93,-206.60,-0.00,75.4,40.2,1,26.806792,-80.273820,16.10,0.28,12,2,0.82,,
8401928,10.01,-206.50,-0.00,75.4,40.3,1,26.806793,-80.273818,16.80,0.52,12,2,0.68,,
8406929,10.06,-206.45,-0.00,75.4,40.4,1,26.806790,-80.273815,16.70,0.89,12,3,0.65,,
8411930,10.13,-206.36,0.01,75.4,40.5,1,26.806788,-80.273812,16.60,0.37,12,3,0.67,,
8416956,10.19,-206.27,0.01,75.5,40.5,1,26.806791,-80.273805,17.00,0.22,12,3,0.67,,
